zyl_zyr,n_sto,pil_enl_1,id,pil_enl_2,pir_exr_2,n_gn,psl_exl_1,psr_pir_2,psr_pir_1,psl_exl_2,enl_enr,exl_enl,psl_pil_2,psl_pil_1,prn_gn,enr_exr,sn_gn,pir_exr_1,n_sn,psr_exr_1,psr_exr_2,gol_gor,pil_exl_2,pil_exl_1,img_name,enl_gn,exl_exr,pir_enr_1,enr_gn,pir_enr_2,enr_se,chl_chr,enl_se,sn_ls,psr_enr_2,psr_enr_1,si_gn,n_prn,gn_sto,psl_enl_2,psl_enl_1
12.432274931685535,5.504077451544071,1.7117799722735896,177,0.8218363505891423,0.7584324635216437,9.329064946330616,0.8812059376819472,0.7194229843579577,0.7550754915559327,1.7687848300882638,3.9060891837785228,2.418405039403378,0.7819514125739346,0.7345745080283193,6.610013640617398,2.3598578606587997,5.502530902184193,1.584237200291236,3.827424004826481,1.6939134941276477,0.8424853599764898,10.555255713315077,1.6528395765949915,0.7812381912547925,img\DSCN4147.JPG,10.245826650755518,8.677892833458829,0.8254594018027237,9.545957328416245,1.6763815086432208,2.113932945742692,4.331927229391241,2.1749819583603927,1.2149561524501575,1.7020952328628218,0.9132594271373378,2.8756712285300092,3.7635098295287586,3.826977319308068,1.0453571915758284,1.7246506141533324
12.685579454644008,5.720834994706716,1.7874540833357295,180,0.8558452751121729,0.7862399665365793,9.257172482887022,0.8999790029969277,0.8188828956372622,0.8632229700547985,1.7823459643146342,3.8400660025387694,2.4769172027789508,0.8403793661331159,0.8320788862573497,6.74803129568565,2.567896897162374,5.333623208375645,1.705831704785297,3.9290178650213665,1.8462227005504588,0.9344851802026841,10.987318193852031,1.6797997554424389,0.7769442928450362,img\DSCN4152.JPG,9.867348493524606,8.881084859718946,0.9201836811707339,8.972762353931406,1.8606021770116947,1.9284770222512468,4.652225660070121,1.9882675675800978,1.2166059659977355,1.871369604642807,1.017218961276404,2.706621622808325,3.883388382787321,3.559800455974996,1.1450095498607558,1.826905513414419
18.70343981395031,9.1421113734732,2.3110969743673553,184,1.1903475547828555,0.9472992761573787,17.730585598048393,1.2523323527566588,0.6928232242047316,0.6828695162010593,2.423435106708499,5.411695356085093,3.4200431684209827,0.7424263424009223,0.6958651689114879,13.049704732518217,3.2350353705023687,11.109210131146442,2.0208331058549525,6.653841167032319,2.0804233019200082,0.9781857663681428,16.121109354933374,2.2846790058808106,1.1616064805630089,img\DSCN4158.JPG,17.953392121801926,12.066532938091804,1.264958421920604,17.74236346592734,2.3468586607299837,2.5438788695962558,9.105124065246768,3.3778546254975277,1.7605000743436587,2.384044763909458,1.2596965714580657,7.376447808443361,6.411561726646559,8.601438441792116,1.2871526643461042,2.273899580631973
12.598002028101467,6.30921059323156,1.7910472494504224,187,0.8601534591369386,0.7732730054957047,10.110150099040833,0.8899870066228248,0.7999682820575515,0.8354212664779094,1.8073570543308954,3.95618256129809,2.5166738344496347,0.8226417375486278,0.8127163065836163,6.8792413462843225,2.4659816654939566,5.654515738535358,1.6518103432172109,4.45714480047468,1.736334721687785,0.8341918351885467,10.529968787855967,1.7398544986777749,0.8367176773012944,img\DSCN4164.JPG,10.69006892631433,8.929407552928046,0.9021534414564049,10.06088179025789,1.810936075759661,2.039689150695328,4.559525038650248,2.216294115260428,1.3686280824502628,1.8195362117500926,0.9604512840318521,2.969869219481769,4.338369435859179,3.8012248331155245,1.1209182151544244,1.8165613138420653
16.53063865538696,8.960695096230474,2.322893085731528,194,1.114190637714099,0.9663680291834293,14.36725467407977,1.1742322717777312,1.0622043094867017,1.0829691681587095,2.3175759629889305,4.960980439857961,3.2330608966321925,1.0500792794373084,1.0738348608053039,9.391968143460296,3.2264027824872916,7.852190141307956,2.1001151772367677,6.515202671908259,2.245569203010117,1.1195444072466714,14.08493215303732,2.1902468066842182,1.024702284491886,img\DSCN4176.JPG,15.036572599687057,11.412021417298284,1.2028199691157502,14.251552046540052,2.380853481550481,2.7622934929087535,6.590794547788357,2.774471878044831,1.80526287380391,2.415479769011253,1.333025838066471,4.214629350113779,6.3066748024186445,5.408081967728122,1.4668020963614332,2.3714922214744645
13.779766827722863,7.357535248453885,1.9907652694148756,199,0.9475247907366976,0.8528508112729049,11.27226420412252,0.9934952817885288,0.966440147074041,1.0001192654731998,2.00991909354135,4.1212979121323405,2.7575354804273817,0.9898991471058728,0.999687025776143,7.149745312972144,2.665550092634111,5.894706298876,1.800983782880145,5.379053793619056,1.8868534464388365,0.9013965794086608,11.676886525212801,1.937637385927957,0.9298850345948952,img\DSCN4185.JPG,11.835743143834721,9.526946220190474,0.9912403887863392,11.167062445374878,1.9841755976485806,2.14205424550099,4.715680722426074,2.458863476921259,1.445433605176864,2.004449326564058,1.065298082601616,3.057070425850975,5.220222188913301,3.9149073186881567,1.2630773199850607,2.012060349866915
13.206208674702559,7.25481329146672,1.6734683542768591,202,0.8402876716300293,0.763973607023313,11.704450035995137,0.8219595819855284,0.6392147227304636,0.6599964175365508,1.668118104223718,4.135700141352833,2.3524080841245936,0.6589677789979655,0.6421329762617238,8.565569821622761,2.393207911862697,6.923629541925753,1.600437270163961,4.780958738845537,1.686482946877773,0.8205252225389935,11.15758299174539,1.582877396025556,0.7555291466780834,img\DSCN4192.JPG,11.865179790960767,8.879959393914717,0.8650055722151019,11.421570631286665,1.7090593721462057,2.098662808885732,4.845318106204912,2.171782547565171,1.9482946998427488,1.6891529809071482,0.837260369015422,3.4509980256740556,4.689049760071806,4.450259252349321,0.9906347457314268,1.6549404180465659
13.535066710015432,6.546037521994166,1.710614045443755,208,0.8324224906700921,0.801110179939557,11.060365866191377,0.8501366802855622,0.7496304823918934,0.7939007447593864,1.707207668685809,4.075176301871071,2.351766924537416,0.7907263894401984,0.7793064545396767,8.059649075495615,2.494892542213781,6.559760900048512,1.6997521460870713,4.507996394211848,1.807562922179905,0.8970236948431494,11.498338005452592,1.597460977430753,0.7385595683961363,img\DSCN4209.JPG,11.448044791122836,8.920199934630789,0.8673371805559483,10.862638962309179,1.7772912422583695,2.31145913762031,4.505402709438947,1.9187882991032106,1.4316271580820668,1.7763379985810364,0.9132850869660323,3.5355352919543472,4.4394975398897545,4.52239212488368,1.068243493458251,1.7064295232207305
14.294981538119268,6.906328511350284,1.7278663126479232,215,0.8222783835903446,0.793894502553759,12.009323466550734,0.8599077370724825,0.7035104442486171,0.7555377425887535,1.7230167380109898,3.9957686310253746,2.4200047882452576,0.7413283563421217,0.7508325627391026,8.781687398630003,2.481641157959196,7.263291649727157,1.668000499764347,4.7478849675600365,1.78795452108015,0.8995389269995612,12.027612886226223,1.6529648771003602,0.7748823745139632,img\DSCN4218.JPG,12.484109031093773,8.895249850637319,0.8647952248119829,11.793497215526832,1.755499470706554,2.2475908068090513,5.113268205036715,1.9775884877196757,1.5760572569721971,1.7477982983939249,0.9246057727075007,3.989672876889219,4.647517044826122,5.103192412414635,1.0808438607740196,1.7526013847388635
16.866654703607676,9.699759547184936,2.6368869229228196,218,1.2546101706444333,1.042158625838555,14.78286463290091,1.2742404027140952,1.2329866388936612,1.273778389687832,2.5689482399810646,5.462222316417296,3.6277846995594834,1.2669632914303741,1.3086968485227832,9.198801987670604,3.4617294307141493,7.631371428952968,2.2762542205703924,7.152097562072674,2.40301373030617,1.1557409851504312,14.251247086651617,2.4843491479720448,1.164539175562194,img\DSCN4223.JPG,15.801943775892202,12.52925144065568,1.3006791552047716,14.722703130162754,2.602240550928615,2.921385381711305,6.587967012797909,3.332291476311405,1.7730197968831982,2.6616745996116036,1.4747243354007493,3.6443760256126536,6.905064674080247,5.08404501156015,1.7077321551434996,2.743124981246109
