zyl_zyr,n_sto,pil_enl_1,id,pil_enl_2,pir_exr_2,n_gn,psl_exl_1,psr_pir_2,psr_pir_1,psl_exl_2,enl_enr,exl_enl,psl_pil_2,psl_pil_1,prn_gn,enr_exr,sn_gn,pir_exr_1,n_sn,psr_exr_1,psr_exr_2,gol_gor,pil_exl_2,pil_exl_1,img_name,enl_gn,exl_exr,pir_enr_1,enr_gn,pir_enr_2,enr_se,chl_chr,enl_se,sn_ls,psr_enr_2,psr_enr_1,si_gn,n_prn,gn_sto,psl_enl_2,psl_enl_1
311.83043461312019,167.45165142341244,42.591011117894276,256,22.277252087714135,22.999875926732564,259.94750281774907,29.481592785805486,19.452449807915578,20.722515949220895,50.123817197357262,94.269564453745105,67.583577024949761,23.897681302482365,23.569215921110729,155.28383385125636,57.656623276820412,130.47374871162953,43.430422648066894,129.47375410611951,49.189515668121885,26.904964349710109,254.589867486038,51.554466413999492,26.350222816726234,img\DSCN4280.JPG,293.73564171487538,214.56088634284498,24.240745145249125,297.04219322068599,45.255230322355587,72.466762361345886,133.91168636998916,85.71486607668048,27.539997420362599,53.875621775694711,32.642159677673156,68.189413172813659,139.86055938817,92.495851394336611,35.372071958408796,57.707717891700284
262.39859476170153,150.48646681843488,41.883412062988839,260,22.407152728957904,21.301704103576192,228.99513728552401,25.636226345205046,18.334447267024522,19.498077399005556,45.24339406908372,83.941368645775313,53.221533161477879,19.403532450782027,19.272624060934291,157.42461148037137,51.897903886349773,126.28296007323139,40.45796515131233,102.71217721229262,46.836112812232827,25.556226773631266,223.01698748247193,41.796139803090348,21.898064546216045,img\DSCN4286.JPG,275.27125309674074,188.52262675756162,24.021689537081141,259.29315684697758,44.137945443701668,54.08698307213907,95.77403255035631,53.796075539143771,35.71617236349001,47.287019488375535,28.218030700537721,56.756059687369905,112.01394557981538,78.508670467089118,33.250731021355499,48.283377788883804
315.07438566975321,164.76948282493817,44.697445789534754,269,24.377114397518689,22.512596535025338,275.65731273298235,28.026034120601459,16.045050199502217,17.647370237582365,49.227641533561446,95.949837189397414,58.302599567415051,20.065416840503222,19.184140819559296,197.51507778497563,59.416940321170742,161.55755947587753,41.96621845189803,114.09975325710478,50.742562296836972,26.802444273339901,257.62392903168103,45.199991619660089,23.495838376574767,img\DSCN4297.JPG,324.63732298793155,213.6693770779832,26.321748261916138,311.73136340848612,48.659546247333061,61.682038193184091,127.38444302736917,58.448265025422195,34.697512097334752,47.122775665356293,27.712853385885587,89.205526483660222,124.7187651458355,113.72830633918656,32.614496047830514,49.0237098923511
288.4317324529091,158.83598871109834,43.991751480252979,274,23.094392182432461,25.488501106528016,232.95117778202754,24.955665888665305,22.320686249645735,23.349861122503714,45.26909618060909,84.392339574363291,61.713996808617928,20.561600119441426,21.145529125318156,140.98965846898449,62.334421377362098,116.1288810437744,48.371219024329946,116.82229673825313,47.561017528675784,25.678278033438012,237.10437283632706,49.553675261230985,26.554171542253439,img\DSCN4304.JPG,292.3002621168439,194.52864919532553,26.678256456002341,255.65141788549329,47.53182107838213,65.370852207922354,110.12171139581532,59.443972798271439,29.116160055538458,53.677673865236699,30.889844410889513,51.093788014231315,124.80022678104656,74.115189070929219,35.999223212312643,54.392986897435783
303.01606838633052,157.91357756885998,46.408325628114362,277,24.704494747420451,23.357109273283655,262.09196579619004,28.346077109953129,17.931151553110343,19.584429945699426,50.953020416554935,93.508551905109755,62.307474222931255,20.283613759306025,19.380501333398122,190.61498718440185,57.937575387892572,154.90563053740806,44.08499608081874,107.18633525878202,49.773147731094156,26.590834411212565,249.47752449237731,48.309231621356254,25.279864760700729,img\DSCN4309.JPG,329.51950482084203,211.02969790875909,25.024953995323351,299.62939678917502,46.553988922615858,60.909106595718548,131.7888657000515,70.515600868079687,35.942417918195829,50.982153075455336,29.576931948489321,79.350079679583644,119.78621023314447,104.17838822733009,35.964267412371008,53.49484490560264
284.29654360208519,146.67742544568279,40.93391400345282,284,21.875702615611427,19.620249793381447,245.60348402071827,26.364710659855909,15.547296153237303,16.678672164388178,45.758685251006845,86.758292055107603,55.408227746114903,17.802748975467612,17.466985772158072,177.21727854668995,51.605344508632882,144.06431181992747,37.444896369064864,101.53917220079082,44.371837237337893,23.591014632517993,238.4794647505025,43.415642027913478,23.189558628561027,img\DSCN4318.JPG,281.02650196985462,193.77186430985537,23.912179435683168,274.42802510481903,43.56162602935219,51.393667706546744,109.54639467971182,61.977507810862903,32.868297923956661,44.671104440287593,27.043536266546599,75.619712745323469,111.10842349510742,98.926058575035483,31.247875507985423,46.692982860215629
283.05500339262994,144.98577414931808,48.670411087049864,287,26.371979503575755,21.930680729575883,254.41286957941395,28.861369899193676,19.045250952836835,20.113142855502726,51.93066384949239,90.763739594768396,59.214959609396793,19.087683743671349,18.316821376846747,198.65618242302045,56.244664250988876,159.08760496994802,42.715676106622894,96.527527016440303,47.807611006750342,25.728415509253896,241.49208477034102,45.049479602514843,24.123041589352834,img\DSCN4323.JPG,299.40577212748298,206.22336345515407,26.923605784422694,282.23463610316497,47.934909379253249,45.685971465030811,109.78777415218838,55.926418319731049,36.265891899795101,50.049476789167542,29.087678116976743,88.889624666249432,106.31535743557376,109.42709543009586,35.205072128935576,49.547355430960522
281.88608163145426,145.39787905152977,38.359711029642888,290,19.528058019956795,18.221401196562194,240.06588384974557,26.843900344344657,17.402945823667046,18.257298362040515,45.668373920935025,73.431241701513414,57.421105898387097,19.535237453052197,19.542416886147926,177.47558612254662,47.039645642189555,141.29124332086224,35.753576815949749,98.774640528883353,40.570976423078775,22.055218469597897,241.98997191935899,45.029404375429515,24.230586697556113,img\DSCN4329.JPG,252.46476480579921,174.64688948289108,21.480863821952312,254.78372169566876,39.142269237059722,35.947421509530514,99.384892342007262,64.220029039893902,36.306393164308801,45.517605825928641,27.820303245342579,72.835348754580622,108.43097804242794,94.668004798215833,30.455155191417983,48.008869110091752
319.98644624685562,163.67419523807615,45.494127979888788,296,24.398374246947917,23.436583262140928,260.0159495471114,28.584993827873525,20.374410494335148,22.17069659831348,49.984843239834049,88.944450117062004,58.117634655483357,23.196135515938696,22.892039836919043,170.66839585553447,55.168613768243674,141.31255484130813,44.638416883111908,118.70339470580322,49.482731769824696,26.781635731360016,276.48662016193504,47.566221792745253,24.886341731886755,img\DSCN4338.JPG,318.33867198611995,200.63242822780072,26.258308283744153,295.8850956863925,47.163118218230508,65.67759467576974,102.82677146394852,66.75960953367769,31.887614341880568,49.659531583208377,28.443553977166548,82.97568841722908,128.10207278527966,99.736310726002017,35.154874893211073,51.300233851408727
294.11798927672442,182.19510968665492,46.495062099881139,303,24.130259294546377,22.95093435975302,268.72366313590243,26.827876810062076,19.292908514106188,20.105018499143828,48.825464665640645,90.921009194406523,56.946564516014796,17.873481496780094,18.918631738393312,165.14786182682602,59.56650194600509,135.74241854251468,44.214092315819677,132.98124459338771,45.040325952770843,25.351955185080936,258.84416862227283,41.671834971354635,23.148665486544722,img\DSCN4347.JPG,328.91160576610997,207.43407565642642,22.626090365738033,278.25712817764582,41.502351148390296,71.557482420731603,121.65407575860453,67.172088501529544,34.49701979919778,50.880456019083205,28.706322514583139,64.552151071539242,122.87577164913927,86.528553449247468,34.927791182565706,47.420161300228074
